id_child,placement_start_date,placement_end_date,resource_type_on_this_placement,placement_index,removal_county,placement_county,id_provider,placement_length
36074,5/2/26,7/1/26,foster_home,1,DuPage,Washington,506571,60
36075,1/1/22,7/30/22,kin,1,Livingston,Livingston,NA,210
36075,7/30/22,9/10/24,foster_home,2,Livingston,Livingston,504382,773
36075,9/10/24,7/1/26,foster_home,3,Livingston,Franklin,502041,659
36078,1/1/22,8/27/24,foster_home,1,DeKalb,Pike,505607,969
36078,8/27/24,9/23/24,kin,2,DeKalb,Kendall,NA,27
36078,9/23/24,12/2/24,foster_home,3,DeKalb,Knox,503490,70
36078,12/2/24,2/3/25,kin,4,DeKalb,Calhoun,NA,63
36079,3/14/22,5/19/22,foster_home,1,DeKalb,Henderson,502373,66
36079,5/19/22,6/1/22,foster_home,2,DeKalb,Mercer,505181,13
36079,6/1/22,1/4/23,kin,3,DeKalb,De Witt,NA,217
36079,1/4/23,1/9/23,foster_home,4,DeKalb,DeKalb,501192,5
36079,1/9/23,2/18/23,kin,5,DeKalb,DeKalb,NA,40
36079,2/18/23,3/2/23,foster_home,6,DeKalb,Stephenson,506328,12
36079,3/2/23,6/18/23,foster_home,7,DeKalb,DeKalb,501171,108
36079,6/18/23,9/6/23,foster_home,8,DeKalb,DeKalb,501214,80
36081,6/4/24,6/26/24,foster_home,1,Cook,Will,506776,22
36081,6/26/24,11/26/25,foster_home,2,Cook,Will,507275,518
36081,11/26/25,11/28/25,foster_home,3,Cook,Lake,504169,2
36081,11/28/25,12/2/25,foster_home,4,Cook,Will,507276,4
36081,12/2/25,7/1/26,kin,5,Cook,Winnebago,NA,211
36083,11/30/23,2/3/24,foster_home,1,Monroe,Perry,505550,65
36083,2/3/24,8/30/24,kin,2,Monroe,Monroe,NA,209
36083,8/30/24,10/15/24,foster_home,3,Monroe,Cook,500743,46
36083,10/15/24,7/1/26,kin,4,Monroe,Monroe,NA,624
36085,1/1/22,9/27/22,kin,1,Winnebago,Winnebago,NA,269
36085,9/27/22,3/28/24,foster_home,2,Winnebago,Jefferson,502608,548
36085,3/28/24,4/3/24,foster_home,3,Winnebago,Vermillion,506469,6
36085,4/3/24,7/8/25,kin,4,Winnebago,McLean,NA,461
36085,7/8/25,7/1/26,kin,5,Winnebago,Winnebago,NA,358
36088,1/1/22,3/27/22,foster_home,1,Kankakee,Cumberland,501092,85
36089,7/27/23,9/4/23,foster_home,1,DuPage,DuPage,501330,39
36089,9/4/23,10/8/23,foster_home,2,DuPage,DuPage,501461,34
36089,10/8/23,10/17/23,foster_home,3,DuPage,Hamilton,502275,9
36089,10/17/23,12/28/23,kin,4,DuPage,Richland,NA,72
36089,12/28/23,1/1/24,foster_home,5,DuPage,Jo Daviess,502694,4
36089,1/1/24,2/20/26,kin,6,DuPage,DuPage,NA,781
36089,2/20/26,7/1/26,foster_home,7,DuPage,DuPage,501527,131
36091,9/28/25,10/8/25,foster_home,1,Cook,Cook,500823,10
36091,10/8/25,10/16/25,foster_home,2,Cook,Will,507099,8
36091,10/16/25,7/1/26,foster_home,3,Cook,DuPage,501716,258
36093,3/20/25,4/11/25,foster_home,1,Cook,Cook,500915,22
36093,4/11/25,5/20/25,foster_home,2,Cook,DuPage,501621,39
36093,5/20/25,7/1/26,foster_home,3,Cook,Lake,503851,407
36095,9/30/25,10/12/25,foster_home,1,Lake,Mercer,505157,12
36095,10/12/25,10/19/25,foster_home,2,Lake,Lake,503914,7
36095,10/19/25,12/28/25,foster_home,3,Lake,Lake,503836,70
36095,12/28/25,5/4/26,kin,4,Lake,Lake,NA,127
36095,5/4/26,7/1/26,foster_home,5,Lake,Lake,503829,58
36096,4/13/25,6/5/25,foster_home,1,Kankakee,Kankakee,503273,53
36096,6/5/25,8/28/25,foster_home,2,Kankakee,Whiteside,506702,84
36096,8/28/25,7/1/26,foster_home,3,Kankakee,Tazewell,506368,307
36098,1/1/22,7/4/22,foster_home,1,Cook,DuPage,501285,184
36098,7/4/22,7/24/22,foster_home,2,Cook,Lake,504206,20
36098,7/24/22,7/28/22,foster_home,3,Cook,Cook,500676,4
36098,7/28/22,3/28/23,foster_home,4,Cook,Lawrence,504330,243
36098,3/28/23,4/21/23,foster_home,5,Cook,DuPage,501631,24
36098,4/21/23,2/11/25,kin,6,Cook,Cook,NA,662
36098,2/11/25,6/19/25,kin,7,Cook,Cook,NA,128
36098,6/19/25,8/7/25,foster_home,8,Cook,Douglas,501233,49
36098,8/7/25,8/21/25,foster_home,9,Cook,Will,507276,14
36099,6/1/23,7/16/23,foster_home,1,Lake,Winnebago,507369,45
36100,5/14/22,6/4/22,foster_home,1,Lake,Lake,504278,21
36100,6/4/22,7/14/22,kin,2,Lake,Iroquois,NA,40
36100,7/14/22,1/13/25,foster_home,3,Lake,Randolph,505768,914
36100,1/13/25,2/13/25,foster_home,4,Lake,Madison,504606,31
36102,1/1/22,3/10/22,kin,1,Cook,Mason,NA,68
36102,3/10/22,5/2/24,kin,2,Cook,Scott,NA,784
36102,5/2/24,7/1/26,kin,3,Cook,Cook,NA,790
36103,1/1/22,1/21/25,kin,1,Cook,Cook,NA,1116
36103,1/21/25,7/1/26,foster_home,2,Cook,Bureau,500271,526
36104,12/24/23,7/1/26,foster_home,1,Lake,Bureau,500271,920
36106,1/1/22,6/17/24,kin,1,Kane,Kane,NA,898
36106,6/17/24,7/15/24,foster_home,2,Kane,De Witt,501167,28
36106,7/15/24,7/19/24,foster_home,3,Kane,Kane,502759,4
36106,7/19/24,7/1/26,foster_home,4,Kane,Richland,505824,712
36108,1/1/22,5/1/24,foster_home,1,Cook,Will,507260,851
36108,5/1/24,5/24/26,foster_home,2,Cook,Cook,500936,753
36108,5/24/26,6/6/26,foster_home,3,Cook,Winnebago,507407,13
36108,6/6/26,7/1/26,foster_home,4,Cook,Will,507116,25
36109,11/17/25,5/4/26,kin,1,Kane,Kane,NA,168
36109,5/4/26,7/1/26,kin,2,Kane,Gallatin,NA,58
36111,1/1/22,10/20/22,foster_home,1,Cook,Cook,500779,292
36115,6/4/22,6/28/22,foster_home,1,DuPage,DuPage,501796,24
36115,6/28/22,6/29/22,foster_home,2,DuPage,DuPage,501287,1
36115,6/29/22,9/8/22,kin,3,DuPage,DuPage,NA,71
36115,9/8/22,9/12/22,nonfamily,4,DuPage,Lake,800188,4
36115,9/12/22,5/2/25,foster_home,5,DuPage,Livingston,504391,963
36115,5/2/25,5/9/25,kin,6,DuPage,Lake,NA,7
36115,5/9/25,7/1/26,foster_home,7,DuPage,Macon,504453,418
36117,4/20/25,9/14/25,foster_home,1,Boone,Tazewell,506367,147
36117,9/14/25,9/20/25,nonfamily,2,Boone,Monroe,800253,6
36117,9/20/25,9/26/25,foster_home,3,Boone,Lake,503631,6
36117,9/26/25,10/23/25,foster_home,4,Boone,Cumberland,501114,27
36119,12/15/24,12/17/24,foster_home,1,Will,Monroe,505214,2
36119,12/17/24,7/1/26,kin,2,Will,Piatt,NA,561
36121,2/28/24,7/1/26,foster_home,1,Will,Will,506909,854
36123,1/1/22,3/12/24,foster_home,1,Cook,DuPage,501558,801
36123,3/12/24,5/26/24,foster_home,2,Cook,Will,507146,75
36123,5/26/24,7/1/26,foster_home,3,Cook,Lake,503799,766
36125,12/15/23,7/1/26,foster_home,1,Cook,Lake,504215,929
36128,1/20/23,2/26/26,kin,1,McLean,McLean,NA,1133
36128,2/26/26,3/3/26,foster_home,2,McLean,Henry,502405,5
36128,3/3/26,4/9/26,foster_home,3,McLean,Douglas,501269,37
36128,4/9/26,4/18/26,kin,4,McLean,McLean,NA,9
36128,4/18/26,5/14/26,foster_home,5,McLean,Putnam,505737,26
36128,5/14/26,7/1/26,foster_home,6,McLean,Woodford,507421,48
36131,1/1/22,2/17/22,kin,1,DuPage,DuPage,NA,47
36131,2/17/22,2/19/22,foster_home,2,DuPage,DuPage,501633,2
36131,2/19/22,2/22/22,foster_home,3,DuPage,DuPage,501327,3
36131,2/22/22,5/13/22,foster_home,4,DuPage,Christian,500466,80
36131,5/13/22,6/24/22,foster_home,5,DuPage,Rock Island,505846,42
36131,6/24/22,10/24/22,foster_home,6,DuPage,Mason,504728,122
36131,10/24/22,11/2/22,foster_home,7,DuPage,Warren,506544,9
36131,11/2/22,2/9/23,foster_home,8,DuPage,DuPage,501303,99
36131,2/9/23,7/3/23,foster_home,9,DuPage,Kankakee,503350,144
36131,7/3/23,10/19/23,foster_home,10,DuPage,DuPage,501422,108
36133,1/4/23,1/30/23,foster_home,1,De Witt,DuPage,501719,26
36133,1/30/23,7/17/24,kin,2,De Witt,Rock Island,NA,534
36135,1/1/22,6/7/24,kin,1,DeKalb,DeKalb,NA,888
36135,6/7/24,6/23/26,foster_home,2,DeKalb,Logan,504443,746
36135,6/23/26,6/26/26,foster_home,3,DeKalb,Johnson,502728,3
36136,1/1/22,10/19/22,foster_home,1,Champaign,Kankakee,503325,291
36136,10/19/22,9/21/25,foster_home,2,Champaign,Champaign,500414,1068
36136,9/21/25,9/24/25,kin,3,Champaign,Alexander,NA,3
36136,9/24/25,12/28/25,foster_home,4,Champaign,Douglas,501273,95
36137,2/3/23,2/4/23,foster_home,1,Lake,Lake,503946,1
36137,2/4/23,2/8/23,nonfamily,2,Lake,Gallatin,800108,4
36137,2/8/23,12/17/25,foster_home,3,Lake,Cook,500987,1043
36137,12/17/25,12/23/25,foster_home,4,Lake,Putnam,505742,6
36139,1/1/22,4/24/22,kin,1,Union,Union,NA,113
36139,4/24/22,6/12/22,foster_home,2,Union,Union,506384,49
36139,6/12/22,12/11/22,foster_home,3,Union,Union,506400,182
36139,12/11/22,3/23/26,foster_home,4,Union,LaSalle,503511,1198
36139,3/23/26,7/1/26,kin,5,Union,Alexander,NA,100
36140,1/1/22,2/12/23,kin,1,Johnson,Johnson,NA,407
36142,12/24/23,4/1/24,kin,1,Lake,Lake,NA,99
36144,1/1/22,2/15/23,foster_home,1,Lake,Lake,503828,410
36144,2/15/23,2/20/23,kin,2,Lake,Cass,NA,5
36145,1/1/22,3/27/23,kin,1,Lake,Lake,NA,450
36145,3/27/23,3/31/23,foster_home,2,Lake,Lake,503648,4
36145,3/31/23,4/2/23,foster_home,3,Lake,Lake,504001,2
36145,4/2/23,5/16/23,foster_home,4,Lake,Lawrence,504330,44
36145,5/16/23,2/20/26,kin,5,Lake,Rock Island,NA,1011
36145,2/20/26,7/1/26,foster_home,6,Lake,Iroquois,502469,131
36146,1/1/22,12/12/23,kin,1,Macon,Washington,NA,710
36146,12/12/23,4/30/26,kin,2,Macon,Hamilton,NA,870
36146,4/30/26,7/1/26,foster_home,3,Macon,Randolph,505747,62
36147,1/1/22,9/23/24,foster_home,1,Coles,Mason,504725,996
36147,9/23/24,7/1/26,foster_home,2,Coles,Champaign,500391,646
36149,8/14/23,11/1/25,foster_home,1,Livingston,McHenry,504921,810
36149,11/1/25,7/1/26,kin,2,Livingston,Menard,NA,242
36150,5/5/22,5/8/22,nonfamily,1,St. Clair,Perry,800271,3
36151,1/1/22,9/2/23,kin,1,Cook,Cook,NA,609
36151,9/2/23,2/29/24,foster_home,2,Cook,Lake,503997,180
36151,2/29/24,3/3/24,foster_home,3,Cook,Will,507068,3
36151,3/3/24,6/2/24,kin,4,Cook,Clay,NA,91
36151,6/2/24,6/4/24,foster_home,5,Cook,Warren,506544,2
36151,6/4/24,7/1/26,foster_home,6,Cook,Cook,500884,757
36152,1/1/22,2/7/23,kin,1,LaSalle,Tazewell,NA,402
36152,2/7/23,4/8/23,kin,2,LaSalle,Gallatin,NA,60
36152,4/8/23,12/24/24,kin,3,LaSalle,Henderson,NA,626
36155,1/1/22,7/22/22,foster_home,1,Adams,Adams,500020,202
36155,7/22/22,4/28/24,foster_home,2,Adams,Adams,500005,646
36155,4/28/24,7/1/26,foster_home,3,Adams,Adams,500026,794
36158,1/1/22,11/17/23,foster_home,1,Lake,Kane,502989,685
36160,12/2/22,3/8/23,kin,1,Cook,Cook,NA,96
36160,3/8/23,6/2/23,kin,2,Cook,Grundy,NA,86
36160,6/2/23,6/10/23,foster_home,3,Cook,Will,507228,8
36160,6/10/23,12/17/23,foster_home,4,Cook,Will,507285,190
36160,12/17/23,3/13/24,foster_home,5,Cook,Lake,503856,87
36160,3/13/24,4/12/24,kin,6,Cook,Cumberland,NA,30
36160,4/12/24,4/28/24,kin,7,Cook,Cook,NA,16
36160,4/28/24,5/23/24,foster_home,8,Cook,Kane,502764,25
36160,5/23/24,8/3/24,foster_home,9,Cook,DuPage,501621,72
36160,8/3/24,11/27/25,foster_home,10,Cook,Champaign,500392,481
36160,11/27/25,4/10/26,foster_home,11,Cook,Kane,503116,134
36160,4/10/26,4/30/26,foster_home,12,Cook,Kane,503053,20
36160,4/30/26,5/19/26,foster_home,13,Cook,Lake,503830,19
36162,1/1/22,2/2/22,kin,1,Will,Will,NA,32
36162,2/2/22,2/6/22,nonfamily,2,Will,Bureau,800017,4
36166,6/30/24,7/13/24,foster_home,1,Cook,Winnebago,507352,13
36171,1/1/22,11/14/22,foster_home,1,Kane,Kane,502886,317
36171,11/14/22,11/25/22,foster_home,2,Kane,Kane,502922,11
36171,11/25/22,8/12/23,foster_home,3,Kane,Kane,502984,260
36171,8/12/23,5/21/26,foster_home,4,Kane,Franklin,502046,1013
36171,5/21/26,5/23/26,nonfamily,5,Kane,Stephenson,800327,2
36171,5/23/26,7/1/26,foster_home,6,Kane,Cook,500898,39
36173,1/19/25,7/1/26,foster_home,1,Kane,Boone,500199,528
36174,6/16/23,5/4/26,foster_home,1,Will,Washington,506551,1053
36175,12/14/22,2/28/23,foster_home,1,Grundy,Hardin,502350,76
36175,2/28/23,3/31/23,foster_home,2,Grundy,Vermilion,506449,31
36175,3/31/23,6/12/23,kin,3,Grundy,Johnson,NA,73
36175,6/12/23,12/25/23,kin,4,Grundy,Wabash,NA,196
36175,12/25/23,12/26/23,foster_home,5,Grundy,Grundy,502214,1
36175,12/26/23,1/18/24,foster_home,6,Grundy,Grundy,502208,23
36178,10/12/24,11/2/24,foster_home,1,LaSalle,Ogle,505440,21
36178,11/2/24,7/1/26,foster_home,2,LaSalle,LaSalle,503540,606
36179,1/1/22,2/8/22,kin,1,Cook,Putnam,NA,38
36179,2/8/22,2/15/22,foster_home,2,Cook,Will,507201,7
36179,2/15/22,7/7/24,foster_home,3,Cook,Will,506782,873
36179,7/7/24,11/29/25,foster_home,4,Cook,Will,507276,510
36179,11/29/25,7/1/26,foster_home,5,Cook,Cook,500884,214
36180,3/25/22,3/26/22,nonfamily,1,DuPage,Jo Daviess,800150,1
36180,3/26/22,8/31/23,kin,2,DuPage,DuPage,NA,523
36181,1/1/22,10/12/22,foster_home,1,Macoupin,Jersey,502665,284
36182,1/1/22,4/14/22,foster_home,1,Cook,Cook,500923,103
36183,1/1/22,11/23/22,foster_home,1,Cook,Will,507095,326
36183,11/23/22,12/1/22,foster_home,2,Cook,Will,507147,8
36183,12/1/22,12/20/22,foster_home,3,Cook,Lake,503962,19
36183,12/20/22,3/19/23,kin,4,Cook,Cook,NA,89
36183,3/19/23,4/13/23,foster_home,5,Cook,Kane,503091,25
36183,4/13/23,4/25/23,foster_home,6,Cook,Livingston,504377,12
36183,4/25/23,1/24/25,kin,7,Cook,Kane,NA,640
36183,1/24/25,6/30/25,foster_home,8,Cook,Will,507053,157
36185,1/1/22,4/9/22,foster_home,1,Montgomery,Logan,504429,98
36185,4/9/22,1/18/23,kin,2,Montgomery,Montgomery,NA,284
36185,1/18/23,3/29/23,kin,3,Montgomery,Montgomery,NA,70
36185,3/29/23,4/9/23,foster_home,4,Montgomery,Montgomery,505263,11
36185,4/9/23,4/10/23,nonfamily,5,Montgomery,Gallatin,800107,1
36185,4/10/23,6/29/25,kin,6,Montgomery,Woodford,NA,811
36186,3/17/26,7/1/26,foster_home,1,Cook,Kane,503248,106
36187,4/11/26,5/21/26,kin,1,Cook,White,NA,40
36187,5/21/26,7/1/26,foster_home,2,Cook,Lake,504063,41
36191,1/1/22,1/22/22,kin,1,Ogle,Ogle,NA,21
36191,1/22/22,2/2/22,foster_home,2,Ogle,Brown,500221,11
36191,2/2/22,2/4/22,foster_home,3,Ogle,Ogle,505422,2
36192,1/1/22,7/17/23,foster_home,1,McHenry,McHenry,504916,562
36192,7/17/23,7/1/26,kin,2,McHenry,White,NA,1080
36193,11/3/23,11/4/23,nonfamily,1,DuPage,Menard,800247,1
36193,11/4/23,11/11/23,foster_home,2,DuPage,Ford,501989,7
36194,1/1/22,10/15/23,kin,1,Cook,Cook,NA,652
36194,10/15/23,6/16/26,kin,2,Cook,Cook,NA,975
36194,6/16/26,6/18/26,nonfamily,3,Cook,Jo Daviess,800150,2
36194,6/18/26,7/1/26,foster_home,4,Cook,White,506667,13
36195,1/1/22,11/3/22,kin,1,LaSalle,Clinton,NA,306
36195,11/3/22,11/5/22,nonfamily,2,LaSalle,Rock Island,800301,2
36195,11/5/22,2/15/23,kin,3,LaSalle,LaSalle,NA,102
36195,2/15/23,11/23/24,foster_home,4,LaSalle,Jersey,502627,647
36195,11/23/24,7/1/26,foster_home,5,LaSalle,Scott,506073,585
36197,4/21/23,4/30/23,foster_home,1,DuPage,Stephenson,506317,9
36197,4/30/23,10/7/24,foster_home,2,DuPage,Shelby,506117,526
36197,10/7/24,6/26/26,foster_home,3,DuPage,Pike,505610,627
36197,6/26/26,6/29/26,nonfamily,4,DuPage,Jo Daviess,800150,3
36198,1/1/22,8/30/23,foster_home,1,Boone,Cass,500363,606
36198,8/30/23,11/9/23,kin,2,Boone,Ogle,NA,71
36198,11/9/23,11/12/23,foster_home,3,Boone,Henry,502421,3
36198,11/12/23,12/27/23,kin,4,Boone,Logan,NA,45
36198,12/27/23,7/1/26,foster_home,5,Boone,Boone,500193,917
36200,10/27/22,10/30/22,kin,1,Jasper,Fayette,NA,3
36201,3/9/24,4/14/24,foster_home,1,Knox,Knox,503493,36
36201,4/14/24,6/7/24,foster_home,2,Knox,Knox,503469,54
36201,6/7/24,6/18/26,kin,3,Knox,Knox,NA,741
36201,6/18/26,7/1/26,foster_home,4,Knox,Washington,506560,13
36203,8/4/25,7/1/26,kin,1,Will,Will,NA,331
36204,1/1/22,10/28/23,foster_home,1,Lake,Kankakee,503273,665
36204,10/28/23,10/20/25,kin,2,Lake,Lake,NA,723
36204,10/20/25,7/1/26,kin,3,Lake,Coles,NA,254
36207,11/11/23,12/11/25,foster_home,1,Macon,Kankakee,503341,761
36207,12/11/25,5/1/26,foster_home,2,Macon,Macon,504476,141
36210,1/12/26,3/21/26,foster_home,1,McLean,McLean,504981,68
36210,3/21/26,3/31/26,foster_home,2,McLean,McLean,505083,10
36210,3/31/26,7/1/26,kin,3,McLean,Mason,NA,92
36213,3/12/25,3/13/25,foster_home,1,Kendall,DeKalb,501191,1
36213,3/13/25,7/1/26,foster_home,2,Kendall,Gallatin,502139,475
36215,4/22/25,4/24/25,foster_home,1,Will,Will,506921,2
36215,4/24/25,7/1/26,kin,2,Will,Ford,NA,433
36216,4/28/22,6/8/22,foster_home,1,Cook,DuPage,501663,41
36216,6/8/22,8/21/22,foster_home,2,Cook,Cook,500921,74
36216,8/21/22,9/22/22,kin,3,Cook,Jasper,NA,32
36216,9/22/22,3/5/23,kin,4,Cook,Henderson,NA,164
36220,1/1/22,2/16/23,foster_home,1,LaSalle,Whiteside,506739,411
36220,2/16/23,2/24/23,foster_home,2,LaSalle,Montgomery,505268,8
36221,1/1/22,2/22/22,kin,1,DeKalb,Will,NA,52
36221,2/22/22,3/25/25,foster_home,2,DeKalb,Madison,504562,1127
36221,3/25/25,6/26/25,foster_home,3,DeKalb,Kane,503023,93
36221,6/26/25,7/1/26,foster_home,4,DeKalb,Pulaski,505686,370
36222,3/23/22,6/18/22,foster_home,1,Lake,Boone,500184,87
36222,6/18/22,6/25/22,kin,2,Lake,Lake,NA,7
36222,6/25/22,3/2/24,kin,3,Lake,Livingston,NA,616
36222,3/2/24,3/5/24,nonfamily,4,Lake,Fayette,800094,3
36222,3/5/24,11/9/24,foster_home,5,Lake,Warren,506544,249
36222,11/9/24,7/1/26,foster_home,6,Lake,Jackson,502492,599
36224,1/1/22,1/25/23,kin,1,Cook,Greene,NA,389
36224,1/25/23,2/14/23,kin,2,Cook,Wayne,NA,20
36224,2/14/23,5/28/23,foster_home,3,Cook,Kane,502879,103
36224,5/28/23,6/8/23,foster_home,4,Cook,Kane,502963,11
36224,6/8/23,8/10/23,foster_home,5,Cook,Will,506939,63
36224,8/10/23,2/28/24,foster_home,6,Cook,Kane,503189,202
36224,2/28/24,1/26/26,kin,7,Cook,Cook,NA,698
36224,1/26/26,7/1/26,foster_home,8,Cook,Lake,503707,156
36225,1/1/22,2/17/22,foster_home,1,Clark,Morgan,505330,47
36225,2/17/22,3/21/22,foster_home,2,Clark,Piatt,505600,32
36227,6/14/24,7/1/26,foster_home,1,Peoria,Boone,500151,747
36230,1/1/22,10/3/22,foster_home,1,Jersey,Effingham,501935,275
36230,10/3/22,11/17/22,foster_home,2,Jersey,Jersey,502655,45
36231,1/1/22,3/25/23,foster_home,1,Cook,Warren,506536,448
36231,3/25/23,4/23/23,kin,2,Cook,Cook,NA,29
36232,2/17/26,6/22/26,foster_home,1,Coles,Menard,505105,125
36232,6/22/26,7/1/26,foster_home,2,Coles,Johnson,502727,9
36234,2/18/22,9/30/23,kin,1,Will,Will,NA,589
36234,9/30/23,10/14/23,foster_home,2,Will,Will,506888,14
36234,10/14/23,10/24/23,foster_home,3,Will,Champaign,500425,10
36236,7/20/23,9/4/23,foster_home,1,Woodford,Hamilton,502265,46
36236,9/4/23,1/13/25,kin,2,Woodford,Tazewell,NA,497
36236,1/13/25,3/11/25,kin,3,Woodford,Jefferson,NA,57
36236,3/11/25,1/27/26,nonfamily,4,Woodford,Fulton,800105,322
36236,1/27/26,2/11/26,foster_home,5,Woodford,Woodford,507427,15
36238,9/1/23,9/26/23,foster_home,1,St. Clair,Vermillion,506461,25
36238,9/26/23,10/5/23,foster_home,2,St. Clair,Monroe,505205,9
36238,10/5/23,1/18/24,foster_home,3,St. Clair,St. Clair,506168,105
36238,1/18/24,2/12/24,foster_home,4,St. Clair,Vermillion,506468,25
36238,2/12/24,3/8/24,kin,5,St. Clair,St. Clair,NA,25
36238,3/8/24,3/15/24,foster_home,6,St. Clair,Alexander,500060,7
36238,3/15/24,9/5/25,foster_home,7,St. Clair,Stephenson,506289,539
36238,9/5/25,7/1/26,foster_home,8,St. Clair,Edwards,501886,299
36241,5/1/26,7/1/26,kin,1,Marshall,Marshall,NA,61
36243,9/6/25,9/8/25,foster_home,1,Lake,Lake,503784,2
36243,9/8/25,9/11/25,foster_home,2,Lake,Lake,504215,3
36243,9/11/25,1/23/26,foster_home,3,Lake,Lake,503911,134
36244,1/1/22,3/11/22,foster_home,1,McHenry,Lawrence,504316,69
36244,3/11/22,2/6/25,foster_home,2,McHenry,McHenry,504923,1063
36244,2/6/25,2/22/25,foster_home,3,McHenry,McHenry,504885,16
36244,2/22/25,2/27/25,foster_home,4,McHenry,McHenry,504848,5
36247,6/9/23,8/23/23,nonfamily,1,Lake,White,800354,75
36247,8/23/23,2/12/24,foster_home,2,Lake,Lake,504072,173
36247,2/12/24,3/15/24,foster_home,3,Lake,Menard,505106,32
36247,3/15/24,6/8/24,foster_home,4,Lake,Lake,503577,85
36247,6/8/24,4/17/26,foster_home,5,Lake,Logan,504422,678
36249,4/10/24,5/10/24,foster_home,1,DuPage,DuPage,501448,30
36249,5/10/24,7/1/26,kin,2,DuPage,DuPage,NA,782
36253,11/6/22,9/28/23,foster_home,1,Kendall,Scott,506087,326
36253,9/28/23,5/12/24,foster_home,2,Kendall,Rock Island,505917,227
36253,5/12/24,7/11/24,kin,3,Kendall,Carroll,NA,60
36253,7/11/24,8/24/24,foster_home,4,Kendall,Kankakee,503339,44
36253,8/24/24,7/1/26,kin,5,Kendall,Kendall,NA,676
36254,1/1/22,8/2/23,kin,1,Cook,Rock Island,NA,578
36254,8/2/23,9/1/23,foster_home,2,Cook,Winnebago,507395,30
36254,9/1/23,2/24/24,foster_home,3,Cook,Lake,503736,176
36254,2/24/24,7/1/26,foster_home,4,Cook,Lake,503603,858
36260,1/1/22,11/6/24,kin,1,Peoria,Logan,NA,1040
36260,11/6/24,11/14/24,foster_home,2,Peoria,Moultrie,505357,8
36260,11/14/24,12/1/24,foster_home,3,Peoria,Bond,500115,17
36260,12/1/24,1/30/25,foster_home,4,Peoria,Peoria,505496,60
36260,1/30/25,9/26/25,kin,5,Peoria,Peoria,NA,239
36260,9/26/25,10/12/25,nonfamily,6,Peoria,Crawford,800065,16
36261,1/1/22,8/16/22,kin,1,Sangamon,White,NA,227
36262,1/1/22,3/3/22,foster_home,1,McDonough,McDonough,504786,61
36262,3/3/22,4/30/22,foster_home,2,McDonough,Coles,500639,58
36262,4/30/22,12/29/23,foster_home,3,McDonough,Monroe,505207,608
36262,12/29/23,4/30/24,foster_home,4,McDonough,Marshall,504667,123
36262,4/30/24,5/23/24,foster_home,5,McDonough,De Witt,501149,23
36265,3/4/26,3/10/26,foster_home,1,Lake,Lake,504100,6
36265,3/10/26,3/30/26,foster_home,2,Lake,Kendall,503390,20
36268,1/1/22,7/26/22,kin,1,Pulaski,Pulaski,NA,206
36269,5/22/24,7/1/26,kin,1,Kane,Kane,NA,770
36270,11/21/24,11/27/24,foster_home,1,Will,Ford,502003,6
36272,7/14/23,6/7/26,foster_home,1,McLean,Pike,505607,1059
36272,6/7/26,6/12/26,foster_home,2,McLean,McLean,505033,5
36272,6/12/26,6/14/26,foster_home,3,McLean,Morgan,505304,2
36272,6/14/26,7/1/26,kin,4,McLean,Bond,NA,17
36275,1/1/22,1/7/22,kin,1,Effingham,Stephenson,NA,6
36277,9/9/23,10/4/23,foster_home,1,Cook,Cook,500975,25
36277,10/4/23,6/29/25,kin,2,Cook,DuPage,NA,634
36277,6/29/25,7/3/25,foster_home,3,Cook,Lake,504001,4
36280,1/1/22,11/29/23,foster_home,1,Sangamon,Williamson,507317,697
36280,11/29/23,5/23/24,kin,2,Sangamon,Warren,NA,176
36280,5/23/24,10/18/25,foster_home,3,Sangamon,Kendall,503435,513
36280,10/18/25,7/1/26,foster_home,4,Sangamon,Douglas,501256,256
36281,1/1/22,8/29/22,kin,1,Madison,Madison,NA,240
36281,8/29/22,8/6/24,kin,2,Madison,Monroe,NA,708
36281,8/6/24,7/1/26,kin,3,Madison,Madison,NA,694
36282,9/18/25,9/25/25,kin,1,Will,Will,NA,7
36282,9/25/25,7/1/26,foster_home,2,Will,McHenry,504853,279
36285,11/7/23,12/25/23,kin,1,Lake,Schuyler,NA,48
36285,12/25/23,9/8/24,kin,2,Lake,Lake,NA,258
36285,9/8/24,9/9/24,nonfamily,3,Lake,Wabash,800342,1
36285,9/9/24,2/19/25,kin,4,Lake,Lake,NA,163
36285,2/19/25,3/31/25,foster_home,5,Lake,Lake,503701,40
36285,3/31/25,7/1/26,kin,6,Lake,Lake,NA,457
36286,1/1/22,4/10/23,foster_home,1,Will,Jefferson,502618,464
36286,4/10/23,5/30/23,foster_home,2,Will,Clark,500519,50
36286,5/30/23,6/2/23,nonfamily,3,Will,Sangamon,800306,3
36286,6/2/23,6/12/23,foster_home,4,Will,Shelby,506121,10
36286,6/12/23,6/3/25,kin,5,Will,Will,NA,722
36286,6/3/25,7/1/26,foster_home,6,Will,Warren,506539,393
36289,1/1/22,10/18/22,foster_home,1,Whiteside,Whiteside,506724,290
36289,10/18/22,1/18/24,foster_home,2,Whiteside,Iroquois,502471,457
36290,3/10/22,10/12/22,kin,1,Cook,Cook,NA,216
36290,10/12/22,3/1/23,kin,2,Cook,Johnson,NA,140
36290,3/1/23,8/16/25,kin,3,Cook,Cook,NA,899
