id_child,removal_date,discharge_date,age_at_removal,most_recent_age,removal_county
35776,9/9/23,11/15/23,0,0,Lake
35779,5/5/24,2/5/25,6,6,Grundy
35781,1/20/25,2/8/25,10,10,Henry
35783,6/7/23,2/9/24,0,0,Williamson
35785,1/1/22,NA,0,4,Lake
35786,5/26/23,1/6/25,9,10,DuPage
35787,1/1/22,7/19/22,1,1,McHenry
35789,1/1/22,12/22/22,2,2,Ogle
35790,12/22/25,3/11/26,15,15,Mason
35791,9/5/25,NA,1,1,Cook
35793,1/1/22,11/14/23,12,13,McHenry
35795,5/21/24,NA,8,10,Kane
35796,12/15/23,NA,3,5,DuPage
35797,5/8/22,NA,12,16,Lawrence
35798,1/1/22,NA,10,14,Cook
35800,4/5/25,NA,11,12,Sangamon
35801,6/17/24,7/1/24,1,1,DuPage
35803,1/1/22,NA,6,10,Kane
35806,7/9/25,NA,15,15,Boone
35808,1/14/26,NA,6,6,DuPage
35809,1/1/22,3/14/23,14,15,DuPage
35810,12/12/25,NA,15,15,Will
35813,1/1/22,NA,12,16,Macon
35814,3/30/22,8/31/22,17,17,Greene
35818,1/1/22,NA,11,15,Lake
35820,5/20/23,NA,11,14,Grundy
35821,3/4/25,NA,12,13,Cook
35823,10/27/25,10/31/25,1,1,Tazewell
35825,1/1/22,5/10/23,16,17,Cook
35826,9/20/22,NA,0,3,Randolph
35828,1/1/22,NA,11,15,Cook
35829,9/26/25,NA,8,8,Cook
35830,1/14/26,NA,0,0,Will
35835,4/5/22,6/5/22,5,5,Lake
35836,1/1/22,11/10/23,6,7,DuPage
35837,3/24/23,NA,0,3,Cook
35839,1/1/22,5/28/25,10,13,Cook
35840,1/1/22,3/3/24,2,4,Lake
35841,1/1/22,6/6/26,8,12,Will
35842,10/2/25,NA,6,6,DuPage
35843,1/1/22,8/12/24,14,16,Cook
35845,1/1/22,NA,9,13,Whiteside
35847,7/24/23,NA,9,11,Adams
35849,1/1/22,2/9/24,6,8,Will
35851,7/16/23,NA,6,8,DuPage
35854,1/1/22,4/4/22,17,17,Cook
35855,10/12/23,NA,6,8,Lake
35856,2/14/25,5/5/25,7,7,Cook
35857,1/1/22,5/23/23,8,9,Cook
35861,6/1/26,NA,1,1,Cook
35866,10/2/22,12/3/22,4,4,Kendall
35868,1/1/22,1/14/24,10,12,DuPage
35870,1/1/22,5/18/23,3,4,McLean
35872,1/1/22,NA,10,14,Grundy
35873,2/22/26,NA,14,14,DuPage
35874,5/14/23,NA,5,8,DuPage
35875,2/2/23,NA,6,9,Cook
35879,12/8/25,NA,11,11,Kane
35880,6/16/24,2/13/26,10,11,Kane
35883,9/23/25,NA,14,14,Cook
35894,1/1/22,NA,6,10,Winnebago
35898,1/1/22,9/24/24,10,12,McHenry
35901,1/1/22,6/16/25,6,9,St. Clair
35903,3/25/26,NA,15,15,Cook
35904,1/1/22,NA,4,8,Grundy
35906,1/1/22,NA,3,7,Will
35909,9/3/22,NA,1,4,Cook
35910,7/16/23,9/23/23,14,14,Jefferson
35911,1/1/22,4/3/22,7,7,Cook
35912,1/1/22,NA,13,17,Cook
35916,1/1/22,7/14/24,15,17,Cook
35917,1/1/22,NA,11,15,Kane
35920,1/14/26,NA,7,7,DeKalb
35921,5/29/22,6/9/25,0,3,Cook
35922,5/10/25,NA,8,9,DuPage
35923,1/1/22,10/21/25,2,5,Kendall
35929,1/5/22,NA,1,5,Cook
35936,2/12/22,NA,0,4,Peoria
35938,9/9/23,5/23/25,11,12,Will
35939,4/15/23,7/18/25,11,13,Whiteside
35942,11/7/22,12/8/22,1,1,Lake
35943,2/1/22,NA,9,13,St. Clair
35946,1/1/22,NA,9,13,DuPage
35948,1/1/22,10/30/22,15,15,Johnson
35950,11/15/25,NA,4,4,Lawrence
35952,2/9/23,12/12/23,11,11,Kane
35954,1/1/22,NA,12,16,Cook
35956,4/22/26,NA,1,1,Will
35957,1/1/22,10/10/25,1,4,Henry
35958,1/1/22,NA,10,14,DuPage
35959,12/17/25,NA,5,5,Champaign
35964,1/1/22,4/18/23,13,14,Will
35967,12/8/25,NA,0,0,Wayne
35968,1/1/22,11/2/22,12,12,St. Clair
35969,1/1/22,NA,5,9,Kane
35970,1/1/22,10/4/22,16,16,Champaign
35972,1/1/22,1/3/22,14,14,Will
35973,1/1/22,4/12/22,7,7,Lake
35974,3/4/22,NA,2,6,DuPage
35975,11/22/25,NA,1,1,Cook
35976,1/1/22,NA,13,17,Cook
35979,1/1/22,7/13/22,8,8,Will
35981,12/15/23,1/12/24,10,10,Lake
35983,9/17/23,NA,10,12,Rock Island
35986,1/1/22,11/21/24,2,4,DuPage
35990,2/28/26,NA,16,16,Cook
35991,5/16/26,NA,4,4,DuPage
35993,6/19/23,1/7/24,11,11,Kane
35995,4/30/23,NA,0,3,McLean
35996,5/5/24,7/29/24,8,8,Cook
35997,8/9/25,NA,16,16,DuPage
35999,1/1/22,NA,5,9,Lake
36004,11/23/22,NA,7,10,Cook
36005,10/17/23,NA,8,10,Cook
36006,1/1/22,NA,8,12,Lake
36007,4/12/26,NA,1,1,Will
36008,3/17/26,NA,1,1,Kane
36009,1/1/22,NA,3,7,Kendall
36010,11/6/22,4/18/24,14,15,Will
36011,1/1/22,NA,1,5,DuPage
36014,9/24/23,NA,14,16,Kane
36016,6/18/22,NA,9,13,Boone
36018,1/1/22,3/15/22,16,16,DuPage
36019,11/21/23,NA,10,12,DeKalb
36022,1/15/25,4/23/25,12,12,Adams
36023,1/1/22,NA,9,13,Effingham
36025,9/10/24,NA,2,3,Lake
36026,3/14/23,3/18/25,7,9,Cook
36027,2/10/26,5/8/26,5,5,DuPage
36031,1/1/22,NA,12,16,Cook
36032,1/1/22,10/26/23,4,5,Vermilion
36033,9/25/23,6/6/25,10,11,Monroe
36034,1/1/22,9/9/23,4,5,Clinton
36035,6/29/25,NA,13,14,Lake
36036,1/1/22,NA,10,14,DuPage
36037,7/4/24,NA,10,11,Lake
36038,1/1/22,12/12/23,15,16,Will
36039,10/9/24,NA,3,4,DuPage
36042,2/11/22,11/8/23,0,1,Cook
36043,1/1/22,1/29/24,7,9,Lake
36044,9/1/22,NA,10,13,Kane
36047,2/5/22,4/25/25,11,14,Lake
36048,6/15/22,8/17/22,17,17,Union
36052,1/1/22,1/26/23,5,6,DuPage
36053,4/12/22,NA,6,10,Tazewell
36054,5/16/23,8/20/23,10,10,Will
36058,4/26/26,NA,16,16,Rock Island
36059,1/1/22,5/4/26,0,4,Kendall
36061,1/17/23,NA,9,12,Madison
36062,5/30/22,10/10/25,12,15,LaSalle
36063,1/1/22,NA,4,8,Lake
36064,1/1/22,5/1/23,7,8,Christian
36065,1/1/22,NA,0,4,Cook
36067,6/6/24,6/28/26,2,4,Cook
36068,6/29/22,NA,0,4,Kankakee
36070,1/1/22,8/19/22,3,3,Kane
36071,1/1/22,1/18/22,4,4,Kane
36072,12/19/22,NA,2,5,Lee
36073,1/1/22,NA,1,5,DuPage
36074,5/2/26,NA,5,5,DuPage
36075,1/1/22,NA,11,15,Livingston
36078,1/1/22,2/3/25,2,5,DeKalb
36079,3/14/22,9/6/23,16,17,DeKalb
36081,6/4/24,NA,0,2,Cook
36083,11/30/23,NA,1,3,Monroe
36085,1/1/22,NA,13,17,Winnebago
36088,1/1/22,3/27/22,14,14,Kankakee
36089,7/27/23,NA,14,16,DuPage
36091,9/28/25,NA,6,6,Cook
36093,3/20/25,NA,11,12,Cook
36095,9/30/25,NA,14,14,Lake
36096,4/13/25,NA,15,16,Kankakee
36098,1/1/22,8/21/25,8,11,Cook
36099,6/1/23,7/16/23,9,9,Lake
36100,5/14/22,2/13/25,6,8,Lake
36102,1/1/22,NA,1,5,Cook
36103,1/1/22,NA,5,9,Cook
36104,12/24/23,NA,7,9,Lake
36106,1/1/22,NA,6,10,Kane
36108,1/1/22,NA,8,12,Cook
36109,11/17/25,NA,0,0,Kane
36111,1/1/22,10/20/22,13,13,Cook
36115,6/4/22,NA,10,14,DuPage
36117,4/20/25,10/23/25,12,12,Boone
36119,12/15/24,NA,1,2,Will
36121,2/28/24,NA,15,17,Will
36123,1/1/22,NA,4,8,Cook
36125,12/15/23,NA,0,2,Cook
36128,1/20/23,NA,10,13,McLean
36131,1/1/22,10/19/23,0,1,DuPage
36133,1/4/23,7/17/24,6,7,De Witt
36135,1/1/22,6/26/26,2,6,DeKalb
36136,1/1/22,12/28/25,9,12,Champaign
36137,2/3/23,12/23/25,2,4,Lake
36139,1/1/22,NA,4,8,Union
36140,1/1/22,2/12/23,11,12,Johnson
36142,12/24/23,4/1/24,9,9,Lake
36144,1/1/22,2/20/23,13,14,Lake
36145,1/1/22,NA,13,17,Lake
36146,1/1/22,NA,7,11,Macon
36147,1/1/22,NA,3,7,Coles
36149,8/14/23,NA,5,7,Livingston
36150,5/5/22,5/8/22,16,16,St. Clair
36151,1/1/22,NA,0,4,Cook
36152,1/1/22,12/24/24,5,7,LaSalle
36155,1/1/22,NA,9,13,Adams
36158,1/1/22,11/17/23,6,7,Lake
36160,12/2/22,5/19/26,12,15,Cook
36162,1/1/22,2/6/22,13,13,Will
36166,6/30/24,7/13/24,10,10,Cook
36171,1/1/22,NA,8,12,Kane
36173,1/19/25,NA,1,2,Kane
36174,6/16/23,5/4/26,5,7,Will
36175,12/14/22,1/18/24,7,8,Grundy
36178,10/12/24,NA,7,8,LaSalle
36179,1/1/22,NA,7,11,Cook
36180,3/25/22,8/31/23,13,14,DuPage
36181,1/1/22,10/12/22,7,7,Macoupin
36182,1/1/22,4/14/22,2,2,Cook
36183,1/1/22,6/30/25,5,8,Cook
36185,1/1/22,6/29/25,2,5,Montgomery
36186,3/17/26,NA,6,6,Cook
36187,4/11/26,NA,12,12,Cook
36191,1/1/22,2/4/22,5,5,Ogle
36192,1/1/22,NA,4,8,McHenry
36193,11/3/23,11/11/23,11,11,DuPage
36194,1/1/22,NA,7,11,Cook
36195,1/1/22,NA,2,6,LaSalle
36197,4/21/23,6/29/26,8,11,DuPage
36198,1/1/22,NA,13,17,Boone
36200,10/27/22,10/30/22,16,16,Jasper
36201,3/9/24,NA,1,3,Knox
36203,8/4/25,NA,1,1,Will
36204,1/1/22,NA,11,15,Lake
36207,11/11/23,5/1/26,9,11,Macon
36210,1/12/26,NA,5,5,McLean
36213,3/12/25,NA,8,9,Kendall
36215,4/22/25,NA,0,1,Will
36216,4/28/22,3/5/23,8,8,Cook
36220,1/1/22,2/24/23,2,3,LaSalle
36221,1/1/22,NA,4,8,DeKalb
36222,3/23/22,NA,12,16,Lake
36224,1/1/22,NA,5,9,Cook
36225,1/1/22,3/21/22,17,17,Clark
36227,6/14/24,NA,10,12,Peoria
36230,1/1/22,11/17/22,8,8,Jersey
36231,1/1/22,4/23/23,13,14,Cook
36232,2/17/26,NA,1,1,Coles
36234,2/18/22,10/24/23,0,1,Will
36236,7/20/23,2/11/26,13,15,Woodford
36238,9/1/23,NA,15,17,St. Clair
36241,5/1/26,NA,6,6,Marshall
36243,9/6/25,1/23/26,12,12,Lake
36244,1/1/22,2/27/25,13,16,McHenry
36247,6/9/23,4/17/26,10,12,Lake
36249,4/10/24,NA,15,17,DuPage
36253,11/6/22,NA,7,10,Kendall
36254,1/1/22,NA,4,8,Cook
36260,1/1/22,10/12/25,13,16,Peoria
36261,1/1/22,8/16/22,13,13,Sangamon
36262,1/1/22,5/23/24,10,12,McDonough
36265,3/4/26,3/30/26,14,14,Lake
36268,1/1/22,7/26/22,13,13,Pulaski
36269,5/22/24,NA,11,13,Kane
36270,11/21/24,11/27/24,0,0,Will
36272,7/14/23,NA,8,10,McLean
36275,1/1/22,1/7/22,3,3,Effingham
36277,9/9/23,7/3/25,6,7,Cook
36280,1/1/22,NA,12,16,Sangamon
36281,1/1/22,NA,6,10,Madison
36282,9/18/25,NA,11,11,Will
36285,11/7/23,NA,15,17,Lake
36286,1/1/22,NA,4,8,Will
36289,1/1/22,1/18/24,7,9,Whiteside
36290,3/10/22,NA,1,5,Cook
36292,10/2/24,NA,13,14,Kane
36293,12/28/23,NA,6,8,Boone
36294,10/23/25,NA,15,15,Lake
36295,1/1/22,2/21/22,16,16,Jackson
36298,1/1/22,6/4/24,4,6,Will
36299,8/10/25,NA,16,16,DuPage
36300,1/1/22,2/6/25,6,9,Clinton
36302,11/30/25,12/5/25,4,4,Cook
36309,1/1/22,NA,4,8,DuPage
36311,1/26/25,NA,13,14,Will
36313,1/1/22,4/12/24,15,17,Champaign
36316,12/6/22,NA,12,15,Knox
36317,7/14/24,NA,6,7,DuPage
36318,4/27/23,6/9/26,13,16,Union
36320,12/1/25,NA,13,13,Cumberland
36321,10/16/22,NA,8,11,DuPage
36322,1/1/22,NA,3,7,Coles
36323,1/1/22,4/29/23,2,3,Will
36324,7/22/22,10/6/25,14,17,Lake
36327,9/15/23,NA,3,5,Hancock
36328,10/14/24,NA,4,5,Grundy
36329,1/1/22,10/14/24,10,12,DuPage
36333,1/1/22,2/27/22,17,17,Cook
36334,9/23/23,NA,13,15,Cook
36335,5/4/23,NA,5,8,Rock Island
36338,1/1/22,NA,1,5,McLean
36339,6/21/26,NA,12,12,Cook
36341,2/2/26,NA,4,4,Cumberland
36342,1/1/22,3/1/23,11,12,Cook
36343,1/6/22,NA,13,17,Cook
36344,1/1/22,12/21/25,6,9,Madison
36345,1/1/22,9/19/24,9,11,DuPage
36346,1/1/22,NA,6,10,Clark
36347,5/12/26,NA,13,13,Will
36348,1/1/22,5/18/23,14,15,Grundy
36349,1/1/22,12/13/24,0,2,Will
36351,9/19/25,NA,17,17,McHenry
36352,9/8/23,NA,15,17,DuPage
36354,1/1/22,11/8/23,9,10,DeKalb
36355,1/1/22,4/8/26,9,13,Madison
36356,1/1/22,5/14/24,14,16,Cook
36357,1/1/22,9/21/24,10,12,DuPage
36359,1/1/22,NA,6,10,Champaign
36360,1/1/22,NA,4,8,Lake
36361,1/1/22,6/23/24,3,5,Cook
36367,10/31/22,NA,9,12,Sangamon
36368,1/1/22,NA,13,17,St. Clair
36369,3/19/26,NA,0,0,Kane
36370,1/27/23,NA,10,13,Kane
36371,11/14/25,11/28/25,15,15,Sangamon
36376,1/1/22,11/11/24,7,9,Will
36382,5/14/23,NA,2,5,Cook
36383,1/1/22,4/5/22,0,0,DuPage
36384,6/4/26,NA,14,14,Cook
36386,4/24/24,NA,15,17,Lake
36387,11/19/23,NA,10,12,Lake
36388,1/1/22,2/18/24,14,16,St. Clair
36390,1/26/22,NA,11,15,Cook
36392,7/14/25,8/17/25,17,17,Cook
36393,1/1/22,1/30/22,6,6,Kane
36394,1/1/22,8/18/24,8,10,Lake
36395,1/1/22,NA,5,9,Vermilion
36396,8/24/22,12/10/22,5,5,LaSalle
36398,1/1/22,NA,11,15,Lake
36399,4/25/22,1/18/24,11,12,Cook
36400,1/1/22,2/5/22,10,10,Cook
36401,12/16/23,2/18/24,12,12,Cook
36403,1/1/22,NA,13,17,Lake
36404,1/1/22,NA,2,6,Kane
36408,1/1/22,3/26/23,3,4,Cook
36410,3/23/22,6/23/24,3,5,Cook
36411,1/1/22,NA,0,4,Lake
36414,1/1/22,8/7/22,7,7,DuPage
36415,1/1/22,11/24/22,7,7,Cook
36416,1/1/22,1/15/24,8,10,Will
36417,1/1/22,5/8/24,1,3,Cook
36418,1/1/22,NA,11,15,Kane
36420,1/1/22,3/24/22,17,17,DeKalb
36423,11/4/23,2/7/24,1,1,Cook
36426,1/1/22,NA,6,10,Kane
36428,11/9/25,NA,14,14,Will
36429,9/7/22,NA,11,14,Cook
36430,1/1/22,10/25/24,2,4,Will
36431,1/1/22,5/1/23,4,5,Cook
36432,1/1/22,11/4/23,11,12,Lake
36435,1/1/22,NA,13,17,Cook
36436,11/28/25,NA,14,14,Randolph
36437,1/1/22,12/21/22,5,5,DuPage
36440,1/1/22,NA,6,10,Lake
36441,1/1/22,10/8/23,2,3,Clinton
36442,4/26/22,NA,13,17,Will
36443,2/22/23,1/11/25,7,8,McLean
36446,10/19/23,NA,13,15,Tazewell
36448,1/1/22,3/27/22,3,3,Cook
36449,1/1/22,1/28/23,5,6,Madison
36450,1/1/22,NA,3,7,Boone
36451,3/23/26,NA,6,6,Clark
36455,1/1/22,NA,2,6,Cook
36456,2/24/24,NA,15,17,Lake
36460,1/1/22,11/11/25,10,13,Bond
36462,12/19/23,6/23/26,7,9,Cook
36463,1/1/22,1/7/22,5,5,Lake
36464,1/1/22,NA,12,16,Cook
36466,1/1/22,4/19/23,1,2,Morgan
36467,2/28/23,NA,6,9,McLean
36468,1/1/22,7/8/24,11,13,Cook
36470,1/1/22,4/15/24,12,14,Hancock
36472,1/1/22,3/17/22,5,5,Will
36474,1/1/22,NA,11,15,Cook
36480,1/1/22,5/5/24,14,16,DuPage
36483,1/1/22,11/28/24,13,15,Lake
36484,1/1/22,NA,13,17,McLean
36485,1/1/22,3/20/23,13,14,Lake
36486,6/15/22,6/23/22,3,3,Cook
36488,1/1/22,NA,7,11,Monroe
36490,8/31/25,NA,0,0,Cook
36491,1/1/22,NA,13,17,Cook
36494,1/1/22,NA,3,7,Cook
36495,1/1/22,6/25/25,9,12,Lawrence
36496,1/1/22,11/16/23,10,11,Warren
36497,1/1/22,6/24/23,3,4,Cook
36498,1/1/22,NA,12,16,Kane
36499,1/1/22,6/25/24,11,13,DuPage
36500,1/1/22,3/7/25,5,8,Jackson
36501,1/1/22,2/21/25,6,9,DuPage
36505,7/14/24,2/16/25,0,0,Cook
36507,1/1/22,NA,7,11,Adams
36508,1/1/22,3/13/22,9,9,Will
36509,1/1/22,9/26/24,10,12,Lake
36510,8/18/22,NA,2,5,Will
36511,1/1/22,6/27/22,5,5,Cook
36513,7/30/25,NA,0,0,Lake
36514,7/4/23,NA,11,13,Macoupin
36516,2/15/23,NA,13,16,Lake
36518,12/11/25,NA,5,5,Will
36519,1/1/22,12/17/25,5,8,McHenry
36523,1/1/22,12/8/23,0,1,Champaign
36524,11/6/24,NA,9,10,Cook
36528,6/21/26,NA,7,7,Bureau
36529,1/1/22,3/30/22,9,9,LaSalle
36530,5/9/26,NA,16,16,Lake
36531,1/1/22,NA,1,5,Piatt
36536,4/28/26,NA,11,11,Cook
36537,7/26/23,8/3/23,6,6,Will
36539,12/20/25,NA,16,16,Cook
36541,1/3/25,1/20/26,12,13,St. Clair
36542,1/1/22,NA,2,6,Lake
36543,1/1/22,NA,8,12,Kane
36544,1/1/22,NA,13,17,Cook
36545,1/1/22,10/8/23,13,14,Will
36552,1/1/22,10/23/22,15,15,McLean
36554,5/22/24,NA,0,2,Madison
36555,1/1/22,NA,7,11,Cook
36556,11/13/22,NA,11,14,Will
36557,1/1/22,NA,12,16,Cook
36558,1/1/22,NA,12,16,Cook
36563,2/12/26,3/22/26,0,0,Henry
36567,5/30/22,NA,11,15,Will
36568,6/27/23,12/30/25,4,6,Will
36570,8/30/22,12/15/24,8,10,Monroe
36571,6/29/22,10/31/22,7,7,Iroquois
36575,1/1/22,10/29/25,11,14,Kendall
36580,1/1/22,5/22/22,11,11,Will
36581,1/1/22,3/13/26,5,9,Winnebago
36584,1/1/22,2/27/22,6,6,Cook
36585,1/1/22,NA,6,10,Will
36589,1/1/22,5/28/25,11,14,Will
36592,7/29/23,NA,15,17,Kendall
36593,1/1/22,7/27/25,6,9,Kendall
36594,1/1/22,8/16/24,11,13,Cook
36595,9/2/24,NA,15,16,Kane
36599,1/1/22,9/17/22,8,8,Will
36600,3/5/26,NA,5,5,McHenry
36601,5/13/24,NA,6,8,Cook
36603,7/5/22,4/24/23,13,13,Cook
36606,6/22/23,NA,5,8,DuPage
36607,1/1/22,7/1/23,10,11,Cook
36609,1/1/22,3/13/22,5,5,Cook
36610,1/1/22,10/22/24,5,7,Will
36611,3/28/22,NA,13,17,Marion
36612,1/1/22,NA,13,17,Cook
36613,5/20/25,5/27/25,12,12,DuPage
36615,1/21/25,2/5/25,13,13,Madison
36616,12/20/24,NA,16,17,DuPage
36617,1/1/22,9/21/23,14,15,Will
36619,7/25/25,NA,3,3,Woodford
36620,12/14/22,2/11/26,7,10,Lake
36621,12/25/23,12/17/25,16,17,Macon
36622,5/20/24,4/28/25,16,16,Will
36624,1/1/22,8/12/23,3,4,Lake
36625,1/1/22,6/11/26,12,16,Cook
36627,5/24/25,NA,8,9,Cook
36629,1/1/22,11/26/22,11,11,Jackson
36630,1/1/22,NA,5,9,Macon
36631,2/28/25,NA,12,13,Will
36632,1/1/22,8/13/22,14,14,DuPage
36633,10/21/22,NA,13,16,Lake
36634,1/1/22,2/27/23,3,4,DuPage
36636,1/1/22,11/21/22,8,8,Whiteside
36637,1/1/22,4/10/23,15,16,DuPage
36638,7/21/23,NA,11,13,Kane
36641,1/1/22,2/27/25,1,4,Cook
36642,1/1/22,1/9/22,14,14,Montgomery
36643,8/18/23,6/22/25,2,3,Cook
36645,1/1/22,1/14/24,8,10,Cook
36646,1/1/22,10/12/22,0,0,Cook
36648,3/22/25,NA,0,1,Cook
36650,5/29/22,9/7/22,6,6,Ogle
36651,7/16/25,2/11/26,8,8,Madison
36653,1/1/22,9/9/23,1,2,Cook
36654,1/1/22,8/23/25,14,17,DuPage
36655,1/1/22,12/5/25,0,3,Lake
36658,1/1/22,10/28/23,13,14,Rock Island
36659,2/4/25,NA,7,8,St. Clair
36660,1/1/22,10/8/22,14,14,Winnebago
36661,1/1/22,7/10/22,6,6,Madison
36663,1/1/22,NA,11,15,DuPage
36666,10/9/25,NA,13,13,Cook
36669,6/14/22,NA,2,6,Warren
36671,12/19/22,7/25/25,13,15,Randolph
36672,1/1/22,NA,11,15,Macon
36673,1/1/22,7/19/24,6,8,Kane
36674,7/1/25,3/25/26,6,6,Cook
36675,1/23/24,NA,7,9,Whiteside
36676,2/25/25,NA,0,1,Cook
36681,1/1/22,3/21/22,11,11,Cook
36682,1/1/22,6/28/24,9,11,McHenry
36683,10/25/22,NA,11,14,DuPage
36685,11/6/24,12/19/24,14,14,Cook
36686,2/14/25,NA,1,2,Lake
36690,1/26/24,NA,6,8,Lake
36694,8/12/25,NA,0,0,Rock Island
36696,5/5/24,NA,1,3,DuPage
36698,11/2/22,NA,1,4,Cook
36699,7/28/25,NA,10,10,Lake
36700,1/1/22,1/23/22,11,11,DuPage
36702,1/1/22,4/24/24,1,3,Henderson
36705,1/1/22,NA,10,14,Rock Island
36706,1/1/22,2/4/26,13,17,DuPage
36707,1/1/22,NA,12,16,Ogle
36708,1/1/22,7/23/23,13,14,Tazewell
36709,5/22/25,6/2/25,3,3,Cook
36711,12/18/23,NA,7,9,Cook
36713,1/1/22,2/1/23,10,11,Bureau
36714,1/1/22,NA,11,15,Cook
36718,1/1/22,4/1/24,3,5,Lake
36722,4/19/26,4/25/26,14,14,Monroe
36723,1/1/22,4/17/25,7,10,Lake
36724,8/1/24,NA,1,2,Will
36725,3/25/23,12/21/24,15,16,Sangamon
36726,1/1/22,NA,12,16,Lake
36728,12/6/23,NA,14,16,Tazewell
36730,2/4/25,NA,13,14,DuPage
36732,1/1/22,3/27/23,6,7,Cook
36733,8/12/22,1/14/23,10,10,DuPage
36735,3/12/22,3/31/24,13,15,DeKalb
36736,5/4/22,10/19/23,10,11,Cook
36737,1/1/22,NA,11,15,Cook
36739,1/1/22,8/5/22,10,10,DuPage
36740,1/1/22,7/7/22,3,3,DeKalb
36741,2/22/22,10/9/22,2,2,Madison
36743,1/1/22,NA,4,8,DuPage
36744,1/1/22,7/7/22,3,3,Cook
36747,3/11/26,NA,11,11,Cook
36749,6/24/23,9/2/24,12,13,Monroe
36750,1/1/22,8/5/24,1,3,Grundy
36754,1/1/22,11/14/23,3,4,DuPage
36755,11/29/24,1/19/25,8,8,Madison
36757,11/20/22,NA,1,4,Cook
36758,1/1/22,NA,12,16,Cook
36759,10/16/25,11/18/25,6,6,Will
36760,1/1/22,NA,12,16,DeKalb
36763,6/5/22,4/15/25,14,16,St. Clair
36764,11/2/23,8/29/24,1,1,Lake
36765,8/10/25,NA,4,4,DeKalb
36768,2/16/22,NA,9,13,Kendall
36769,1/1/22,5/5/23,10,11,Cook
36770,1/1/22,NA,1,5,Madison
36771,1/1/22,NA,13,17,DuPage
36772,10/21/23,1/10/24,11,11,Cook
36775,3/30/26,NA,3,3,Clinton
36776,2/7/25,NA,10,11,Will
36777,1/1/22,7/13/25,10,13,DeKalb
36778,11/21/23,6/17/25,14,15,Will
36779,12/30/24,NA,2,3,Peoria
36780,2/6/24,NA,11,13,DuPage
36781,5/5/26,NA,16,16,DuPage
36782,1/1/22,NA,5,9,Cook
36783,1/1/22,4/11/22,2,2,Cook
36785,1/1/22,7/9/24,5,7,DuPage
36786,8/11/25,1/6/26,12,12,Kane
36788,7/25/25,NA,4,4,St. Clair
36790,1/1/22,NA,5,9,St. Clair
36791,1/1/22,7/15/23,7,8,Adams
36792,1/1/22,4/4/24,5,7,Lake
36793,1/1/22,11/16/25,1,4,Henry
36794,1/1/22,10/8/23,1,2,Lake
36796,8/11/22,12/24/24,6,8,Peoria
36798,1/1/22,6/27/26,0,4,Williamson
36799,10/1/22,3/28/26,4,7,Lake
36800,3/26/23,6/10/26,9,12,Kankakee
36802,1/1/22,4/8/22,10,10,Lake
36803,1/1/22,1/14/25,10,13,Lake
36805,1/1/22,4/10/24,6,8,DuPage
36806,1/1/22,7/31/22,9,9,DuPage
36808,7/23/22,NA,3,6,Williamson
36809,1/1/22,5/17/22,16,16,LaSalle
36811,1/1/22,10/18/24,9,11,DuPage
36815,3/13/25,3/15/25,6,6,Will
36820,1/1/22,NA,3,7,Kane
36821,11/14/25,NA,12,12,Lake
36822,1/28/22,6/22/22,9,9,Williamson
36823,1/1/22,NA,11,15,Rock Island
36826,5/16/22,2/14/26,7,10,McLean
36827,9/17/24,11/10/24,7,7,Will
36829,6/21/23,8/21/23,1,1,Kane
36832,1/1/22,NA,0,4,Piatt
36835,3/17/25,NA,9,10,DuPage
36837,10/21/23,NA,8,10,Cook
36838,1/1/22,NA,12,16,Cook
36840,7/27/24,3/17/25,0,0,Cook
36841,1/1/22,NA,11,15,Lake
36842,1/6/23,3/20/24,3,4,Cook
36843,7/19/25,NA,7,7,Cook
36844,1/1/22,NA,9,13,Richland
36845,3/25/23,5/3/23,13,13,Kane
36847,12/4/25,NA,14,14,DuPage
36850,3/2/26,NA,7,7,Will
36852,3/3/25,4/22/25,10,10,McHenry
36855,8/6/23,NA,10,12,Lake
36856,4/7/25,NA,7,8,Cook
36858,1/1/22,NA,9,13,Champaign
36859,1/1/22,NA,9,13,DuPage
36862,9/26/23,7/1/24,12,12,Randolph
36867,1/1/22,8/14/22,14,14,Kane
36869,1/1/22,1/17/26,9,13,Will
36870,6/4/25,9/24/25,12,12,LaSalle
36871,4/5/25,6/29/26,4,5,Kendall
36873,1/1/22,7/20/25,7,10,McDonough
36875,11/7/23,12/24/23,8,8,Cook
36876,6/8/26,NA,11,11,DuPage
36877,11/7/25,NA,5,5,Will
36879,1/1/22,11/20/22,3,3,Kane
36881,1/1/22,7/7/22,12,12,Will
36882,1/1/22,4/25/22,1,1,Tazewell
36883,1/1/22,6/21/26,0,4,Madison
36885,7/10/25,NA,9,9,Cook
36890,1/1/22,NA,11,15,McLean
36891,3/21/22,NA,10,14,Lake
36896,8/31/25,11/25/25,11,11,Kane
36897,1/1/22,3/9/26,8,12,Will
36898,1/1/22,4/17/22,7,7,Winnebago
36900,1/1/22,8/15/23,9,10,Wabash
36901,1/1/22,5/24/24,8,10,Cook
36905,3/3/24,NA,15,17,Lake
36906,2/19/26,NA,2,2,Kane
36908,1/1/22,NA,12,16,Kane
36909,3/4/23,5/18/23,14,14,Cook
36910,8/13/23,NA,8,10,LaSalle
36911,1/1/22,4/9/22,0,0,Vermilion
36913,1/1/22,NA,10,14,Cook
